"Statistic Label","Month","Time Bands","UNIT","VALUE"
"Renewable electricity generation percentage","2023 September","15:00  <  15:30","%","49"
"Renewable electricity generation percentage","2023 September","15:30  <  16:00","%","48"
"Renewable electricity generation percentage","2023 September","16:00  <  16:30","%","46"
"Renewable electricity generation percentage","2023 September","16:30  <  17:00","%","45"
"Renewable electricity generation percentage","2023 September","17:00  <  17:30","%","42"
"Renewable electricity generation percentage","2023 September","17:30  <  18:00","%","40"
"Renewable electricity generation percentage","2023 September","18:00  <  18:30","%","38"
"Renewable electricity generation percentage","2023 September","18:30  <  19:00","%","37"
"Renewable electricity generation percentage","2023 September","19:00  <  19:30","%","36"
"Renewable electricity generation percentage","2023 September","19:30  <  20:00","%","36"
"Renewable electricity generation percentage","2023 September","20:00  <  20:30","%","36"
"Renewable electricity generation percentage","2023 September","20:30  <  21:00","%","37"
"Renewable electricity generation percentage","2023 September","21:00  <  21:30","%","38"
"Renewable electricity generation percentage","2023 September","21:30  <  22:00","%","40"
"Renewable electricity generation percentage","2023 September","22:00  <  22:30","%","41"
"Renewable electricity generation percentage","2023 September","22:30  <  23:00","%","42"
"Renewable electricity generation percentage","2023 September","23:00  <  23:30","%","43"
"Renewable electricity generation percentage","2023 September","23:30  <  00:00","%","43"
"Renewable electricity generation percentage","2023 October","00:00  <  00:30","%","46"
"Renewable electricity generation percentage","2023 October","00:30  <  01:00","%","46"
"Renewable electricity generation percentage","2023 October","01:00  <  01:30","%","46"
"Renewable electricity generation percentage","2023 October","01:30  <  02:00","%","46"
"Renewable electricity generation percentage","2023 October","02:00  <  02:30","%","47"
"Renewable electricity generation percentage","2023 October","02:30  <  03:00","%","47"
"Renewable electricity generation percentage","2023 October","03:00  <  03:30","%","47"
"Renewable electricity generation percentage","2023 October","03:30  <  04:00","%","47"
"Renewable electricity generation percentage","2023 October","04:00  <  04:30","%","47"
"Renewable electricity generation percentage","2023 October","04:30  <  05:00","%","46"
"Renewable electricity generation percentage","2023 October","05:00  <  05:30","%","46"
"Renewable electricity generation percentage","2023 October","05:30  <  06:00","%","45"
"Renewable electricity generation percentage","2023 October","06:00  <  06:30","%","43"
"Renewable electricity generation percentage","2023 October","06:30  <  07:00","%","42"
"Renewable electricity generation percentage","2023 October","07:00  <  07:30","%","39"
"Renewable electricity generation percentage","2023 October","07:30  <  08:00","%","37"
"Renewable electricity generation percentage","2023 October","08:00  <  08:30","%","37"
"Renewable electricity generation percentage","2023 October","08:30  <  09:00","%","37"
"Renewable electricity generation percentage","2023 October","09:00  <  09:30","%","37"
"Renewable electricity generation percentage","2023 October","09:30  <  10:00","%","38"
"Renewable electricity generation percentage","2023 October","10:00  <  10:30","%","39"
"Renewable electricity generation percentage","2023 October","10:30  <  11:00","%","41"
"Renewable electricity generation percentage","2023 October","11:00  <  11:30","%","42"
"Renewable electricity generation percentage","2023 October","11:30  <  12:00","%","42"
"Renewable electricity generation percentage","2023 October","12:00  <  12:30","%","43"
"Renewable electricity generation percentage","2023 October","12:30  <  13:00","%","44"
"Renewable electricity generation percentage","2023 October","13:00  <  13:30","%","44"
"Renewable electricity generation percentage","2023 October","13:30  <  14:00","%","45"
"Renewable electricity generation percentage","2023 October","14:00  <  14:30","%","45"
"Renewable electricity generation percentage","2023 October","14:30  <  15:00","%","45"
"Renewable electricity generation percentage","2023 October","15:00  <  15:30","%","45"
"Renewable electricity generation percentage","2023 October","15:30  <  16:00","%","44"
"Renewable electricity generation percentage","2023 October","16:00  <  16:30","%","43"
"Renewable electricity generation percentage","2023 October","16:30  <  17:00","%","41"
"Renewable electricity generation percentage","2023 October","17:00  <  17:30","%","39"
"Renewable electricity generation percentage","2023 October","17:30  <  18:00","%","37"
"Renewable electricity generation percentage","2023 October","18:00  <  18:30","%","37"
"Renewable electricity generation percentage","2023 October","18:30  <  19:00","%","37"
"Renewable electricity generation percentage","2023 October","19:00  <  19:30","%","38"
"Renewable electricity generation percentage","2023 October","19:30  <  20:00","%","38"
"Renewable electricity generation percentage","2023 October","20:00  <  20:30","%","39"
"Renewable electricity generation percentage","2023 October","20:30  <  21:00","%","40"
"Renewable electricity generation percentage","2023 October","21:00  <  21:30","%","40"
"Renewable electricity generation percentage","2023 October","21:30  <  22:00","%","41"
"Renewable electricity generation percentage","2023 October","22:00  <  22:30","%","43"
"Renewable electricity generation percentage","2023 October","22:30  <  23:00","%","45"
"Renewable electricity generation percentage","2023 October","23:00  <  23:30","%","46"
"Renewable electricity generation percentage","2023 October","23:30  <  00:00","%","46"
"Renewable electricity generation percentage","2023 November","00:00  <  00:30","%","57"
"Renewable electricity generation percentage","2023 November","00:30  <  01:00","%","57"
"Renewable electricity generation percentage","2023 November","01:00  <  01:30","%","58"
"Renewable electricity generation percentage","2023 November","01:30  <  02:00","%","59"
"Renewable electricity generation percentage","2023 November","02:00  <  02:30","%","58"
"Renewable electricity generation percentage","2023 November","02:30  <  03:00","%","59"
"Renewable electricity generation percentage","2023 November","03:00  <  03:30","%","59"
"Renewable electricity generation percentage","2023 November","03:30  <  04:00","%","59"
"Renewable electricity generation percentage","2023 November","04:00  <  04:30","%","58"
"Renewable electricity generation percentage","2023 November","04:30  <  05:00","%","58"
"Renewable electricity generation percentage","2023 November","05:00  <  05:30","%","57"
"Renewable electricity generation percentage","2023 November","05:30  <  06:00","%","56"
"Renewable electricity generation percentage","2023 November","06:00  <  06:30","%","53"
"Renewable electricity generation percentage","2023 November","06:30  <  07:00","%","51"
"Renewable electricity generation percentage","2023 November","07:00  <  07:30","%","48"
"Renewable electricity generation percentage","2023 November","07:30  <  08:00","%","46"
"Renewable electricity generation percentage","2023 November","08:00  <  08:30","%","45"
"Renewable electricity generation percentage","2023 November","08:30  <  09:00","%","45"
"Renewable electricity generation percentage","2023 November","09:00  <  09:30","%","44"
"Renewable electricity generation percentage","2023 November","09:30  <  10:00","%","45"
"Renewable electricity generation percentage","2023 November","10:00  <  10:30","%","46"
"Renewable electricity generation percentage","2023 November","10:30  <  11:00","%","47"
"Renewable electricity generation percentage","2023 November","11:00  <  11:30","%","48"
"Renewable electricity generation percentage","2023 November","11:30  <  12:00","%","48"
"Renewable electricity generation percentage","2023 November","12:00  <  12:30","%","48"
"Renewable electricity generation percentage","2023 November","12:30  <  13:00","%","49"
"Renewable electricity generation percentage","2023 November","13:00  <  13:30","%","50"
"Renewable electricity generation percentage","2023 November","13:30  <  14:00","%","49"
"Renewable electricity generation percentage","2023 November","14:00  <  14:30","%","48"
"Renewable electricity generation percentage","2023 November","14:30  <  15:00","%","47"
"Renewable electricity generation percentage","2023 November","15:00  <  15:30","%","45"
"Renewable electricity generation percentage","2023 November","15:30  <  16:00","%","44"
"Renewable electricity generation percentage","2023 November","16:00  <  16:30","%","42"
"Renewable electricity generation percentage","2023 November","16:30  <  17:00","%","41"
"Renewable electricity generation percentage","2023 November","17:00  <  17:30","%","40"
"Renewable electricity generation percentage","2023 November","17:30  <  18:00","%","41"
"Renewable electricity generation percentage","2023 November","18:00  <  18:30","%","42"
"Renewable electricity generation percentage","2023 November","18:30  <  19:00","%","43"
"Renewable electricity generation percentage","2023 November","19:00  <  19:30","%","44"
"Renewable electricity generation percentage","2023 November","19:30  <  20:00","%","44"
"Renewable electricity generation percentage","2023 November","20:00  <  20:30","%","46"
"Renewable electricity generation percentage","2023 November","20:30  <  21:00","%","46"
